# registration_from_features.py FastGlobal FastGlobal_config.json euclidean True --use_random_keypoints=True --n_keypoints=5000 --input_txt=/benchmark/point_clouds_registration_benchmark//eth/plain_global.txt --input_pcd_dir=/benchmark/point_clouds_registration_benchmark//eth/plain/ --input_features_dir=/benchmark/experiments/3DFeatNet/features/eth/plain/ --output_dir=/benchmark/experiments/3DFeatNet/results/FastGlobal
id;initial_error;final_error;transformation;status_code
4215528470030;7.9427285406441825;8.15353668608671;1.0  0.0  0.0  3.2138610995043564  0.0  1.0  0.0  1.267452073032473  0.0  0.0  1.0  7.79540553075276  0.0  0.0  0.0  1.0;ok
4215528470061;8.5731783167614;8.273512474298732;1.0  0.0  0.0  -8.383079999068286  0.0  1.0  0.0  -2.7574903389140673  0.0  0.0  1.0  2.2998397772703356  0.0  0.0  0.0  1.0;ok
4215528470092;7.21989676751356;11.018809995094571;1.0  0.0  0.0  10.161318082813864  0.0  1.0  0.0  -1.4021843186737897  0.0  0.0  1.0  9.1172140160769  0.0  0.0  0.0  1.0;ok
4215528470123;3.699125908164359;12.984674114438981;1.0  0.0  0.0  5.329794740344823  0.0  1.0  0.0  6.147181105351365  0.0  0.0  1.0  6.393723254956626  0.0  0.0  0.0  1.0;ok
4215528470154;6.304867582126328;10.575863289829842;1.0  0.0  0.0  13.857156658999884  0.0  1.0  0.0  8.55573160098811  0.0  0.0  1.0  -0.6966048263516313  0.0  0.0  0.0  1.0;ok
4215528470185;10.45878331764484;7.778797186363628;1.0  0.0  0.0  6.88423992904427  0.0  1.0  0.0  2.4932349654213795  0.0  0.0  1.0  9.738839012512472  0.0  0.0  0.0  1.0;ok
4215528470216;5.914600834043442;4.02582623086138;1.0  0.0  0.0  -8.70992836100504  0.0  1.0  0.0  -3.6722796515123264  0.0  0.0  1.0  -3.285795386753989  0.0  0.0  0.0  1.0;ok
4215528470247;6.661053221913973;14.648653538215301;1.0  0.0  0.0  -4.568125369027257  0.0  1.0  0.0  5.942855974927625  0.0  0.0  1.0  -4.779401387582766  0.0  0.0  0.0  1.0;ok
4215528470278;5.936222330533173;10.937733600050088;1.0  0.0  0.0  9.5655756900087  0.0  1.0  0.0  5.437907610701586  0.0  0.0  1.0  -1.2062389969214564  0.0  0.0  0.0  1.0;ok
4215528470309;13.3828056546087;6.333044298659168;1.0  0.0  0.0  -4.771659357007593  0.0  1.0  0.0  2.486760594365478  0.0  0.0  1.0  10.391851047927048  0.0  0.0  0.0  1.0;ok
4215528470340;6.643852363898183;16.759039201491014;1.0  0.0  0.0  6.326279845554382  0.0  1.0  0.0  1.330440354026905  0.0  0.0  1.0  3.234927893838403  0.0  0.0  0.0  1.0;ok
4215528470371;8.616592423121881;14.527274140367126;1.0  0.0  0.0  4.352245715243043  0.0  1.0  0.0  6.755776795698694  0.0  0.0  1.0  -0.2247318222536876  0.0  0.0  0.0  1.0;ok
4215528470402;8.051064745866395;8.417682777751267;1.0  0.0  0.0  5.64791813557531  0.0  1.0  0.0  1.4858526150146645  0.0  0.0  1.0  7.755809897062136  0.0  0.0  0.0  1.0;ok
4215528470433;3.035557231842426;9.246761284699314;1.0  0.0  0.0  8.573574448773115  0.0  1.0  0.0  0.12732751233806994  0.0  0.0  1.0  1.2898013427790715  0.0  0.0  0.0  1.0;ok
4215528470464;11.371431429449434;6.833800656188135;1.0  0.0  0.0  -1.6907080113887787  0.0  1.0  0.0  1.4268486321016098  0.0  0.0  1.0  -4.641806490719318  0.0  0.0  0.0  1.0;ok
4215528470495;6.926527848736154;14.662356240741444;1.0  0.0  0.0  10.617515682752128  0.0  1.0  0.0  7.627825162588124  0.0  0.0  1.0  3.3869868301444512  0.0  0.0  0.0  1.0;ok
4215528470526;13.514784535064075;16.08002552470513;1.0  0.0  0.0  9.428940123645589  0.0  1.0  0.0  3.599345760077995  0.0  0.0  1.0  -9.488905239122687  0.0  0.0  0.0  1.0;ok
4215528470557;10.446360986706342;14.628973854272607;1.0  0.0  0.0  11.660260626558738  0.0  1.0  0.0  2.1994994567576214  0.0  0.0  1.0  14.646787002508063  0.0  0.0  0.0  1.0;ok
4215528470588;3.580277951137834;9.634822045368072;1.0  0.0  0.0  8.080485311060329  0.0  1.0  0.0  4.955258360014341  0.0  0.0  1.0  5.3304266699511516  0.0  0.0  0.0  1.0;ok
4215528470619;3.9070449392142814;2.971848570875891;1.0  0.0  0.0  1.9183462015280384  0.0  1.0  0.0  1.9696503662607938  0.0  0.0  1.0  3.5297729802427966  0.0  0.0  0.0  1.0;ok
4215528470650;5.1845358049870764;8.49587845469574;1.0  0.0  0.0  -2.2211081041023135  0.0  1.0  0.0  5.583428227400873  0.0  0.0  1.0  -4.659596714707732  0.0  0.0  0.0  1.0;ok
4215528470681;3.380804448922173;16.689924013030513;1.0  0.0  0.0  12.066664388426943  0.0  1.0  0.0  1.4139544039912835  0.0  0.0  1.0  9.849000137727842  0.0  0.0  0.0  1.0;ok
4215528470712;10.187008660188404;5.30443196737076;1.0  0.0  0.0  -1.107492960523814  0.0  1.0  0.0  -1.9846792780317628  0.0  0.0  1.0  -8.474013938452117  0.0  0.0  0.0  1.0;ok
4215528470743;11.416465271917176;12.377323172858272;1.0  0.0  0.0  1.6600587755674496  0.0  1.0  0.0  2.887546815800306  0.0  0.0  1.0  -2.09341404143197  0.0  0.0  0.0  1.0;ok
4215528470774;8.6384432610346;15.004277671437656;1.0  0.0  0.0  4.5396171805332415  0.0  1.0  0.0  9.908550857140881  0.0  0.0  1.0  -6.153726725286106  0.0  0.0  0.0  1.0;ok
4215528470805;4.364926864890053;16.981940698550744;1.0  0.0  0.0  1.890694908797741  0.0  1.0  0.0  11.941898975111144  0.0  0.0  1.0  -0.2341841459274292  0.0  0.0  0.0  1.0;ok
4215528470836;7.998596834151955;10.066392315242254;1.0  0.0  0.0  9.265305786566842  0.0  1.0  0.0  3.85202179931548  0.0  0.0  1.0  9.532701910399311  0.0  0.0  0.0  1.0;ok
4215528470867;4.496746515697113;20.015250628202796;1.0  0.0  0.0  -4.5862565180286765  0.0  1.0  0.0  12.492821203227322  0.0  0.0  1.0  2.799189822866083  0.0  0.0  0.0  1.0;ok
