# registration_from_features.py FastGlobal FastGlobal_config.json euclidean True --use_random_keypoints=True --n_keypoints=5000 --input_txt=/benchmark/point_clouds_registration_benchmark//eth/gazebo_summer_global.txt --input_pcd_dir=/benchmark/point_clouds_registration_benchmark//eth/gazebo_summer/ --input_features_dir=/benchmark/experiments/3DFeatNet/features/eth/gazebo_summer/ --output_dir=/benchmark/experiments/3DFeatNet/results/FastGlobal
id;initial_error;final_error;transformation;status_code
36535719080030;2.8719654907800902;1.7949226979413406;1.0  0.0  0.0  -6.270825903638979  0.0  1.0  0.0  6.4136882715171595  0.0  0.0  1.0  3.1806595211423314  0.0  0.0  0.0  1.0;ok
36535719080061;2.8185456084080336;3.292242233266492;1.0  0.0  0.0  -1.406162823210252  0.0  1.0  0.0  4.116627097018409  0.0  0.0  1.0  4.829451272630649  0.0  0.0  0.0  1.0;ok
36535719080092;1.9001870719663094;1.990782584175887;1.0  0.0  0.0  1.689878495978519  0.0  1.0  0.0  2.9953188602505634  0.0  0.0  1.0  -2.998184464279575  0.0  0.0  0.0  1.0;ok
36535719080123;2.152334886682317;3.131023670346952;-0.8714290259275812  0.4898668953949778  0.02533530278079565  -2.826452518626384  0.45263053556007904  0.8229462228852369  -0.34334401482699084  8.064341236088977  -0.1890424583248552  -0.28773240873250105  -0.9388679406154459  5.090391562603243  0.0  0.0  0.0  1.0;ok
36535719080154;3.7084111945439853;1.9341554288816003;1.0  0.0  0.0  4.82771008406371  0.0  1.0  0.0  -6.603949656803593  0.0  0.0  1.0  -1.6005907699141062  0.0  0.0  0.0  1.0;ok
36535719080185;2.3222284832250804;3.948532883336971;1.0  0.0  0.0  2.338043852255396  0.0  1.0  0.0  -5.364662762558396  0.0  0.0  1.0  -5.618194658308994  0.0  0.0  0.0  1.0;ok
36535719080216;4.7404660091141455;2.8354372377178514;1.0  0.0  0.0  -1.3391924097506944  0.0  1.0  0.0  1.785793054903479  0.0  0.0  1.0  -7.648034779777902  0.0  0.0  0.0  1.0;ok
36535719080247;2.9917173628249674;3.6834508100354584;1.0  0.0  0.0  -4.285262682954453  0.0  1.0  0.0  1.7697349713635049  0.0  0.0  1.0  -1.8947721261628203  0.0  0.0  0.0  1.0;ok
36535719080278;1.8936058971638152;2.6054757642249475;1.0  0.0  0.0  -0.7891097716983495  0.0  1.0  0.0  5.68868575820909  0.0  0.0  1.0  -3.8518052132662888  0.0  0.0  0.0  1.0;ok
36535719080309;2.0474131250721026;1.8316513304389417;1.0  0.0  0.0  3.036895190059113  0.0  1.0  0.0  3.8853666208385675  0.0  0.0  1.0  0.41282850904042334  0.0  0.0  0.0  1.0;ok
36535719080340;2.643359974182583;4.386556976682605;-0.6106758508885832  0.48357420308907584  -0.6270813306487997  5.871215316072455  0.3546157983409981  -0.5410500962210852  -0.7625696223599064  6.465285252851354  -0.7080414117186091  -0.6880557996891816  0.15892317579761733  4.545514366494729  0.0  0.0  0.0  1.0;ok
36535719080371;4.184735305781556;2.40834385589341;0.8105577554346122  0.3845119234159131  0.4417541237564171  -8.176651125432398  0.17118652699065087  -0.8768958284234938  0.44916464583753074  0.1339773098108305  0.5600815102122938  -0.28845153292099207  -0.7765979751929862  6.109092199667439  0.0  0.0  0.0  1.0;ok
36535719080402;2.5739270336253104;2.2850968368665914;1.0  0.0  0.0  -0.7207777916428313  0.0  1.0  0.0  2.07677771927672  0.0  0.0  1.0  -2.4621958979000738  0.0  0.0  0.0  1.0;ok
36535719080433;2.734748311517099;1.6329904116027452;1.0  0.0  0.0  1.8255179601728742  0.0  1.0  0.0  1.3163990709842892  0.0  0.0  1.0  -3.7067020256923797  0.0  0.0  0.0  1.0;ok
36535719080464;3.7323423107611307;2.703911460052786;1.0  0.0  0.0  -0.32912565303581687  0.0  1.0  0.0  1.1387528660279713  0.0  0.0  1.0  10.04079078265795  0.0  0.0  0.0  1.0;ok
36535719080495;4.095283908390811;3.6275881634653055;1.0  0.0  0.0  -4.601839858294625  0.0  1.0  0.0  2.3300396822996845  0.0  0.0  1.0  -6.043781706456912  0.0  0.0  0.0  1.0;ok
36535719080526;2.3278553928468253;2.9462841362186807;1.0  0.0  0.0  -0.8109651918657619  0.0  1.0  0.0  5.622705368084667  0.0  0.0  1.0  -2.2029751692323316  0.0  0.0  0.0  1.0;ok
36535719080557;2.2194490343578286;3.116001164198804;1.0  0.0  0.0  -0.4447743229598018  0.0  1.0  0.0  1.5803652362374123  0.0  0.0  1.0  1.2907385792777006  0.0  0.0  0.0  1.0;ok
36535719080588;3.796227498088121;4.300594755381316;1.0  0.0  0.0  2.6032731196153236  0.0  1.0  0.0  1.7207844362402938  0.0  0.0  1.0  3.817128383128761  0.0  0.0  0.0  1.0;ok
36535719080619;2.4973131938563013;3.3910282363853685;1.0  0.0  0.0  -1.092260173023078  0.0  1.0  0.0  6.848529530820997  0.0  0.0  1.0  9.205694715698883  0.0  0.0  0.0  1.0;ok
36535719080650;2.045757500568744;1.5389285404191675;1.0  0.0  0.0  -2.3870763870913834  0.0  1.0  0.0  -0.37724118784615257  0.0  0.0  1.0  7.649225428736827  0.0  0.0  0.0  1.0;ok
36535719080681;3.422151150058385;3.116942550447248;1.0  0.0  0.0  -7.788060569526351  0.0  1.0  0.0  11.069437120916973  0.0  0.0  1.0  -1.0935680793541565  0.0  0.0  0.0  1.0;ok
36535719080712;2.329822326641319;3.727244421538851;1.0  0.0  0.0  -5.965907940917987  0.0  1.0  0.0  -1.4242764410865902  0.0  0.0  1.0  4.241407197278249  0.0  0.0  0.0  1.0;ok
36535719080743;1.5817497009913515;2.2056854405708535;1.0  0.0  0.0  0.8511122154627628  0.0  1.0  0.0  1.6004238145086447  0.0  0.0  1.0  -0.20738828761568584  0.0  0.0  0.0  1.0;ok
36535719080774;4.455523395855616;2.5971666265084656;1.0  0.0  0.0  -1.4075555242436621  0.0  1.0  0.0  4.088743531873817  0.0  0.0  1.0  -7.2239602500723095  0.0  0.0  0.0  1.0;ok
36535719080805;2.6623006804379994;2.7605161230113384;-0.8463362894669934  -0.17212416687170867  0.5040715785580083  6.152976989019865  0.29116579613043975  -0.9419440689744343  0.16722395189568737  9.520720077748203  0.44602395036025744  0.28829610143497275  0.8473181183017549  8.166394328124452  0.0  0.0  0.0  1.0;ok
36535719080836;2.3641851278479833;2.5881825653787747;1.0  0.0  0.0  3.797565443777785  0.0  1.0  0.0  3.364874344050122  0.0  0.0  1.0  -1.099378349849303  0.0  0.0  0.0  1.0;ok
36535719080867;2.3245937370798613;3.3623117509896647;1.0  0.0  0.0  4.564829595366064  0.0  1.0  0.0  -1.2399446369859106  0.0  0.0  1.0  -5.372356136173039  0.0  0.0  0.0  1.0;ok
