# registration_from_features.py RANSAC RANSAC_config.json euclidean True --use_random_keypoints=True --n_keypoints=5000 --use_status_txt --input_txt=/benchmark/point_clouds_registration_benchmark//tum/pioneer_slam3_global.txt --input_pcd_dir=/benchmark/point_clouds_registration_benchmark//tum/pioneer_slam3/ --input_features_dir=/benchmark/experiments/FCGF/KITTI/features/tum/pioneer_slam3/ --output_dir=/benchmark/experiments/FCGF/KITTI/results/RANSAC/
id;initial_error;final_error;transformation;status_code
39885980090030;15.205318337116758;6.580677424492034;0.8181296809581791  -0.5738176144814032  -0.037378743239166706  7.585918636859128  0.5712235116305006  0.8184604443860357  -0.06185629099721407  -3.5657263172286604  0.06608725214280886  0.029254850645395458  0.997384895021941  6.673126680850517  0.0  0.0  0.0  1.0;ok
39885980090061;13.318166755923231;13.318166755923231;1.0  0.0  0.0  0.0  0.0  1.0  0.0  0.0  0.0  0.0  1.0  0.0  0.0  0.0  0.0  1.0;ok
39885980090092;16.131758473986306;19.454612297277965;1.0  0.0  0.0  8.110251015641055  0.0  1.0  0.0  11.655629688821548  0.0  0.0  1.0  12.396336477207079  0.0  0.0  0.0  1.0;ok
39885980090123;12.985542941208589;9.551318763662646;1.0  0.0  0.0  7.921121619970956  0.0  1.0  0.0  1.68770466690854  0.0  0.0  1.0  11.799513287981375  0.0  0.0  0.0  1.0;ok
39885980090154;12.128119033469892;15.050312266125395;1.0  0.0  0.0  11.041974408692418  0.0  1.0  0.0  4.781154813020236  0.0  0.0  1.0  -7.6973064937143345  0.0  0.0  0.0  1.0;ok
39885980090185;6.628057703543316;0.972915734483528;-0.7793017177678929  0.511507300383781  -0.3620070639339906  7.993580799356585  -0.2313137115967818  0.3020835125281657  0.9247916080317591  3.0840774961855324  0.5823940242750888  0.8044288862993063  -0.11709554806193578  -3.579478837854073  0.0  0.0  0.0  1.0;ok
39885980090216;5.823010286342225;3.459946058833859;-0.38325579030789236  -0.6196173005359754  0.6849740141581897  5.027304860504416  -0.8181584008244736  -0.11641722593430834  -0.5630842394048163  1.804772065303678  0.42863951095974934  -0.7762225392129962  -0.46232752379878506  -1.5431045595655144  0.0  0.0  0.0  1.0;ok
39885980090247;5.3740242030998315;5.6161280953890405;0.3021361124591426  0.8125454669764126  0.4984813272773204  7.716985881912876  -0.08761418639309182  0.5443767363093309  -0.8342527934072964  -2.9481785088368864  -0.94922996364988  0.20838385988670988  0.23566638081823044  7.089801060179998  0.0  0.0  0.0  1.0;ok
39885980090278;4.39500473301532;9.227324183651193;0.25934035352450596  0.7969122921965055  0.5455945193822018  5.280270292562085  -0.3971385374054369  -0.4269551165194032  0.8123978770192432  1.909837297653897  0.8803542259461556  -0.4273641620725986  0.20575789130609565  -2.099127398659805  0.0  0.0  0.0  1.0;ok
39885980090309;6.062761454151005;4.99538128422688;0.6233856648130938  0.46635907053675646  -0.6276141571328917  9.200714088585196  0.49983345745507307  -0.8549272146008908  -0.13880191837028  3.742587084463313  -0.6012959568415914  -0.227175427946895  -0.7660512366827043  5.725257241995592  0.0  0.0  0.0  1.0;ok
39885980090340;10.653667033347874;6.536652761779214;-0.009405818301363278  -0.9983630094396205  0.05641659299130597  6.072747951497455  0.9998137442062673  -0.01034034869191408  -0.016295830300250433  -7.124761429302207  0.016852521423415284  0.056252809455124675  0.9982743179858327  9.745401827979986  0.0  0.0  0.0  1.0;ok
39885980090371;7.825764243118106;2.932106560370634;-0.46927789081071497  -0.6230805374419319  0.6257386875184553  7.927317296583736  -0.7778336992942771  0.6271237033002091  0.04111687003178269  6.64074946718217  -0.41803468449211933  -0.4674254000587728  -0.7789483281588516  -1.4064707949706936  0.0  0.0  0.0  1.0;ok
39885980090402;6.3535513934385985;7.674663450496987;-0.9883207554062996  0.15182156455898438  -0.01312619396411836  1.9940112828761567  0.15206281875793842  0.9881703938116116  -0.019904068568889755  -6.566893345825753  0.009949049427552287  -0.021667610137411177  -0.9997157251371119  -0.29157034613984484  0.0  0.0  0.0  1.0;ok
39885980090433;6.8874917645610045;13.51364016552749;0.20295323779630403  0.9756839125725594  0.08277007922612382  8.066189249065598  -0.9562768838804839  0.2156736731315105  -0.1975332581460474  9.300641094167641  -0.21058134918322524  -0.039061099127705  0.9767956418366677  9.320259526123188  0.0  0.0  0.0  1.0;ok
39885980090464;6.2677651862134764;9.185784322382638;-0.6513667111196947  -0.5174607256632486  -0.5549376586979629  17.431088781990887  -0.7536266001260449  0.35625501904479046  0.5523851093103926  8.193500116412512  -0.08813827334121456  0.7780210529294567  -0.6220248274554393  -1.3011560141517526  0.0  0.0  0.0  1.0;ok
39885980090495;9.69087354585672;11.142979925746966;-0.5259590256122164  0.7925506418077922  0.30859452935381815  9.121482437730013  0.7765958802785657  0.29957772665729254  0.5542129774962041  -6.388754450958412  0.34679380345013006  0.5311465577982268  -0.7730571725478572  2.360664938241973  0.0  0.0  0.0  1.0;ok
39885980090526;2.92110847772627;3.0253275465109875;-0.8283144062588695  0.5538543290040504  0.08450222853563875  7.183278999655968  0.5602346233214132  0.8172638940505685  0.1349699755990761  -1.373368050602352  0.00569308492213217  0.15913864937460637  -0.9872398285418268  -1.3430730271909346  0.0  0.0  0.0  1.0;ok
39885980090557;4.738076726601074;6.034204719901597;0.9383085272052467  0.335582471387917  -0.08343567984440553  3.7112883381951747  -0.2812115358627163  0.880924306954322  0.3806473926283733  -0.48521693608292793  0.20123911118779195  -0.3337016186868512  0.9209484512252152  -7.3736741355233635  0.0  0.0  0.0  1.0;ok
39885980090588;14.769319861057435;10.736217009024827;1.0  0.0  0.0  16.35486798321607  0.0  1.0  0.0  5.006589754400533  0.0  0.0  1.0  11.02924219457957  0.0  0.0  0.0  1.0;ok
39885980090619;2.836952107880147;0.9431695515882785;-0.2745232921326633  0.9457706901814816  -0.17365127028124105  2.2489734212926074  -0.9573458496175508  -0.2857500894205636  -0.04284636059445285  3.91175162028146  -0.0901436980420394  0.15448199891826928  0.9838747002101037  -2.1385317363270193  0.0  0.0  0.0  1.0;ok
39885980090650;12.55893498698289;2.543005869359445;1.0  0.0  0.0  -6.163183304932513  0.0  1.0  0.0  7.95921521544438  0.0  0.0  1.0  -1.2342194167955465  0.0  0.0  0.0  1.0;ok
39885980090681;13.661467239296929;5.641905001141158;1.0  0.0  0.0  2.4403734109363295  0.0  1.0  0.0  3.021964015579216  0.0  0.0  1.0  -9.612231481490213  0.0  0.0  0.0  1.0;ok
39885980090712;11.512393687205597;8.292683607111051;1.0  0.0  0.0  9.380676679500027  0.0  1.0  0.0  -7.622360354199763  0.0  0.0  1.0  -0.7130417430394365  0.0  0.0  0.0  1.0;ok
39885980090743;17.098275178250592;17.098275178250592;1.0  0.0  0.0  0.0  0.0  1.0  0.0  0.0  0.0  0.0  1.0  0.0  0.0  0.0  0.0  1.0;ok
39885980090774;10.611953381784044;17.903912176311785;1.0  0.0  0.0  14.75288109164164  0.0  1.0  0.0  -1.2673220620250008  0.0  0.0  1.0  10.818751698651868  0.0  0.0  0.0  1.0;ok
39885980090805;5.343071835957388;6.5043942062689855;-0.08438535785561367  0.9903904644447357  0.1095711609709452  4.2184537550766805  -0.7629649880229592  0.006507027860209291  -0.6464070587791815  -5.1909909224102675  -0.6409083697617826  -0.13814625049333484  0.7550841509685706  5.863956826319628  0.0  0.0  0.0  1.0;ok
39885980090836;5.261479947974986;0.3221426582419031;0.5820599906437754  0.18429080424732797  0.7919867844614836  -2.2360012347819036  -0.16813823809002654  0.9802069161468299  -0.10451762736449602  2.6545832317727776  -0.7955725612310606  -0.0723277333240515  0.6015255595637278  4.395025701963198  0.0  0.0  0.0  1.0;ok
39885980090867;12.813048896623984;0.8740412282445759;0.8634337440558469  -0.21273461494283447  0.45741245417109666  -5.646499864226427  0.22436124602040522  0.9740593414076273  0.02950306256493216  0.4505991392723647  -0.4518231965159302  0.07715168839152552  0.8887651073644058  -7.649678314052834  0.0  0.0  0.0  1.0;ok
39885980090898;9.513150698671726;4.226722538944236;1.0  0.0  0.0  1.1467018546909928  0.0  1.0  0.0  4.803388109309907  0.0  0.0  1.0  5.506939102296106  0.0  0.0  0.0  1.0;ok
39885980090929;3.2910700942172166;10.152810805695328;0.615946498865634  0.20740930572577848  0.7599942700004505  7.9541925105718905  -0.18385042630682402  0.9759259531008172  -0.11733522408493115  2.300146558217841  -0.7660345496659834  -0.06745305006159835  0.6392504632422419  2.1794315929774912  0.0  0.0  0.0  1.0;ok
39885980090960;13.148595121958836;0.30542891778676956;0.6630491916510864  -0.7467466651077174  -0.05229902103619366  0.5387935681546843  0.7392235526366769  0.6421563784440246  0.2029377363894271  0.035232676118634565  -0.11795892792854375  -0.17321837019830627  0.9777939903414171  12.00218057527452  0.0  0.0  0.0  1.0;ok
39885980090991;4.974292677219224;1.314202042954201;-0.8452141155627881  0.5312117847987875  0.05854176751944406  5.430490955837734  -0.44012911748504924  -0.7540251220194201  0.4875781735326448  4.1059453592730515  0.3031492351882905  0.3863420182357662  0.8711144506609159  1.5898101169888277  0.0  0.0  0.0  1.0;ok
39885980091022;13.287028172970416;3.959416021225245;-0.4145991494232596  -0.7371454227878518  0.5335955125002744  14.851701879227068  -0.6295441294237452  0.6557449501751318  0.41674062608283524  0.5083616408418834  -0.657101007764872  -0.16314161327734222  -0.7359368720288836  2.0017515183426347  0.0  0.0  0.0  1.0;ok
39885980091053;15.533441302838277;0.7300861827938321;-0.6096597473392936  0.7770395506236316  0.1566030946080363  -9.73985172536528  -0.7881310840145686  -0.6153226391828669  -0.015081250579848628  3.979111580406004  0.08464270130501314  -0.1326181981315388  0.9875464680915703  -0.03518197383435742  0.0  0.0  0.0  1.0;ok
39885980091084;7.763469718260981;12.866732214684891;0.08320430629767434  0.9963747463782122  -0.017731559245473365  13.34294863793832  -0.9924273263729473  0.08123502624167914  -0.09213507681527694  -2.8050195039457644  -0.09036064011374673  0.025263319086506697  0.9955886296191652  12.024958078412922  0.0  0.0  0.0  1.0;ok
39885980091115;3.6651649034345075;0.6378709678881977;0.5195620303586698  -0.8513655009041456  0.07233312159591646  1.9537093355339623  0.8542092169922315  0.5194977376016205  -0.021182875921749826  -1.6947602569609412  -0.019542523253030755  0.07279343718379173  0.9971555572165629  -3.062400128361775  0.0  0.0  0.0  1.0;ok
39885980091146;8.080612412768405;1.6874020908118543;-0.4190338426061986  -0.8523599665666114  0.31287877228289035  3.6596440581057386  0.8954079246754761  -0.4450503640693375  -0.013222022164072793  7.016702033622174  0.15051673388377976  0.274613657410398  0.9497010329491297  1.5345660274071367  0.0  0.0  0.0  1.0;ok
39885980091177;3.8726541071914253;1.7432640542992774;-0.25455669027916744  -0.9670471426370039  0.004551412058117625  6.248266741824724  -0.9668647646304653  0.2545970909352698  0.018784254134067976  0.7828419177176513  -0.01932403555656221  0.0003810576134229524  -0.9998132007754768  1.8273502578551355  0.0  0.0  0.0  1.0;ok
39885980091208;5.2059592602279805;3.776214864576554;0.989697245649622  -0.046253801404740336  -0.13549888490006842  3.5898280773915987  0.07178198524071694  0.9791442713145089  0.19006273318796688  -2.657651565702384  0.12388183300408767  -0.19783094249280014  0.9723765781033382  -3.8202332052734786  0.0  0.0  0.0  1.0;ok
39885980091239;9.534104921615693;5.242315465174052;-0.9296090866361781  -0.126078311463627  0.3463108508579122  11.64695016063904  0.3216884353931272  0.18095488866742332  0.9293932853220332  3.5506619142301123  -0.179842977560349  0.9753766388661568  -0.1276593740247332  -0.07496395408100487  0.0  0.0  0.0  1.0;ok
39885980091270;6.793393155968177;5.791998884064071;0.809992906245623  -0.5846988715422263  -0.04515220314686909  8.362242485708041  -0.34963208420881997  -0.5432934752341037  0.7632755763548618  -2.3970305953340167  -0.47081726553256886  -0.6024611434651178  -0.6444933460410098  3.840332167115227  0.0  0.0  0.0  1.0;ok
39885980091301;9.237550092631151;10.399948105387615;1.0  0.0  0.0  12.034568721811869  0.0  1.0  0.0  1.535965860163547  0.0  0.0  1.0  -12.366357230791428  0.0  0.0  0.0  1.0;ok
39885980091332;14.314334062580222;14.314334062580222;1.0  0.0  0.0  0.0  0.0  1.0  0.0  0.0  0.0  0.0  1.0  0.0  0.0  0.0  0.0  1.0;ok
39885980091363;4.939595963032118;0.3829979622551434;0.37829682744236104  0.9106105939841165  0.16637264339710167  2.8728066924550815  -0.9256828530989251  0.3718131781299438  0.06975826866791472  0.4942858486145645  0.0016630771716372324  -0.18039763494238303  0.9835923583891427  -0.5218969166918999  0.0  0.0  0.0  1.0;ok
