# fmr_benchmark.py --model_path=/home/docker/fmr_benchmark/result/fmr_model_7scene.pth --n_iter=10 --input_txt=/benchmark/point_clouds_registration_benchmark/dataset_voxelgrid_0.05/tum/long_office_household_global.txt --input_pcd_dir=/benchmark/point_clouds_registration_benchmark/dataset_voxelgrid_0.05/tum/long_office_household/ --output_dir=/benchmark/neural_registration_comparison/results/FMR/7scene_0.05
id;initial_error;final_error;transformation;status_code
26456013410030;6.786640884896437;0.9228920579569206;0.78516054  -0.42784283  -0.4477426  2.111697  -0.16254477  -0.8400151  0.5176426  6.5586753  -0.5975801  -0.3336544  -0.7290903  13.36068  0.0  0.0  0.0  1.0;ok
26456013410061;16.01757642680217;17.028187275563806;0.951952  0.25359684  -0.17168611  -0.67273474  -0.18992436  0.9286555  0.3186347  3.376657  0.24024197  -0.27071756  0.93219954  0.3474031  0.0  0.0  0.0  1.0;ok
26456013410092;27.948296052683077;10.4116250231419;0.22864069  0.51546717  -0.8258433  4.7281914  0.76356  0.43128535  0.48059258  -4.961259  0.60390383  -0.7404638  -0.2949806  4.728236  0.0  0.0  0.0  1.0;ok
26456013410123;1.705271480816935;2.4181570363775;0.13033569  0.2699863  -0.9540023  -2.5998685  0.818559  0.5136285  0.25719026  -3.3670208  0.55944043  -0.8144282  -0.15405555  3.6178036  0.0  0.0  0.0  1.0;ok
26456013410154;23.009494489347695;17.249735635244516;0.8104894  0.41762838  0.41072297  6.5612392  -0.08970142  -0.60442454  0.7915965  -9.972212  0.5788441  -0.678423  -0.45241782  -0.32791948  0.0  0.0  0.0  1.0;ok
26456013410185;7.001484399088539;2.0517370888769135;0.7278532  0.6689032  -0.15099142  -12.855401  -0.06721  0.28871697  0.9550526  4.659638  0.6824315  -0.68498987  0.2551005  -4.732799  0.0  0.0  0.0  1.0;ok
26456013410216;49.657610526362376;2.3628709831229977;0.732701  0.06578722  -0.6773635  12.17387  -0.3719442  -0.79480475  -0.4795239  5.6765413  -0.56991816  0.6032891  -0.55788493  -3.0287752  0.0  0.0  0.0  1.0;ok
26456013410247;9.198347090426129;1.069665722920688;0.9068784  0.3168728  0.27778268  5.8479137  -0.05631258  0.74442023  -0.6653326  -4.540446  -0.41761282  0.5877332  0.69294256  10.084648  0.0  0.0  0.0  1.0;ok
26456013410278;2.397963031269594;2.105713552316283;0.16383135  0.6002601  0.7828455  -9.571595  -0.89110124  0.4304864  -0.14359602  -2.641479  -0.42319933  -0.67406905  0.60541975  2.1365967  0.0  0.0  0.0  1.0;ok
26456013410309;11.231237580843336;1.8652474588424122;0.9710325  0.22250357  0.08710809  1.3509786  -0.1582901  0.3259049  0.9320573  2.7380152  0.17899702  -0.91884625  0.35168436  -2.456033  0.0  0.0  0.0  1.0;ok
