# registration_from_features.py TEASER TEASER_config.json euclidean True --use_random_keypoints=True --n_keypoints=5000 --input_txt=/benchmark/point_clouds_registration_benchmark//eth/stairs_global.txt --input_pcd_dir=/benchmark/point_clouds_registration_benchmark//eth/stairs/ --input_features_dir=/benchmark/experiments/FCGF/3dmatch/features_normalized/eth/stairs/ --output_dir=/benchmark/experiments/3dmatch/results_normalized/TEASER
id;initial_error;final_error;transformation;status_code
5494384560030;1.9653997219596564;0.026535193263158494;-0.22262793353418972  -0.9690276564315401  0.10687471301057871  9.286937929715327  0.951960979665265  -0.19243585137153224  0.23819894269635847  -9.470896103207105  -0.21025483681724408  0.15477029488151375  0.9653181130680413  2.425140131458529  0.0  0.0  0.0  1.0;ok
5494384560061;3.2470421696666185;8.450388534396211;0.9754065518257559  -0.20260189197253586  0.08680168215269961  -7.64080168157244  -0.08517496939653588  -0.7096904361083274  -0.6993459154700714  -10.08676160755119  0.20329112927938753  0.6747532573211648  -0.7094933110965812  0.20852402837746045  0.0  0.0  0.0  1.0;ok
5494384560092;2.297685819693392;0.027094303353699212;-0.9973867146934027  -0.059910382819005834  -0.04037929399559437  18.322718085272662  0.006147360011932737  -0.6272461905453401  0.7787967812024162  -1.2835160694241206  -0.07198577163569307  0.7765133369600554  0.6259753079836091  3.203050390512831  0.0  0.0  0.0  1.0;ok
5494384560123;8.759025089926762;2.477090825261063;-0.5949339208780036  0.8004830449743364  -0.0726672174872664  12.772298249773847  0.7208951903022873  0.5713870571280442  0.3922077963855192  1.4034500747263887  0.35547679866308673  0.18095227452333806  -0.9170019192766579  1.1755800842507707  0.0  0.0  0.0  1.0;ok
5494384560154;2.6625673868786452;7.42156986623278;-0.47753838682452626  0.5219295012624257  -0.7067861662631667  4.080969989881754  0.8521007884024977  0.07900137979358518  -0.5173809316108898  -3.353599598348333  -0.2141992892445524  -0.8493223049600578  -0.4824627309797752  1.8569756022216826  0.0  0.0  0.0  1.0;ok
5494384560185;6.621620892396294;0.058846690316047195;0.6856869533552088  0.7267725363491504  -0.0404361522288586  -3.227974135475978  -0.7273504647192272  0.681963017675153  -0.07673163621429668  5.2945187648813405  -0.02819048547252012  0.08202513597685926  0.9962314859493258  7.7813782609355675  0.0  0.0  0.0  1.0;ok
5494384560216;5.2200031515621825;0.014009141963086131;-0.45456692260261006  0.8245764124263357  0.336812489295908  7.218356224810444  -0.8378191066523303  -0.2674587337776793  -0.4759463943075224  1.8211240791651966  -0.30237072841775536  -0.4985374266754241  0.8124237667621264  6.787213282355181  0.0  0.0  0.0  1.0;ok
5494384560247;8.503686109037535;2.1516650436358287;0.7702374007691681  0.6224234445017656  -0.13900864070594202  -2.200670474887447  -0.23009552053415777  0.47449571228119924  0.8496527940617111  8.031056042834514  0.5948028226954465  -0.6224490941123739  0.5086911905588828  3.250942331458359  0.0  0.0  0.0  1.0;ok
5494384560278;5.489767218869771;3.6391361173686074;-0.15889859503787007  0.08285586660908617  -0.9838120460044433  3.7071341753424654  -0.4465728902756043  0.8826779778600553  0.14646583585183545  -5.988187168663583  0.8805247811196936  0.4626170044100641  -0.10325510672492161  3.1056794818563813  0.0  0.0  0.0  1.0;ok
5494384560309;6.344090179496548;5.512397751566959;-0.442804172940443  -0.13388561527520448  -0.8865659064327422  0.8691603974129789  -0.8431416118140084  0.39855153450676584  0.3609278276469949  -2.0390447787955908  0.3050191581756902  0.9073209555414675  -0.28936481607325903  8.99432727476098  0.0  0.0  0.0  1.0;ok
